城市id,城市名称,城市名称英文,市级名称,市级名称英文,省级名称,省级名称英文,国家名称,国家名称英文,经度,纬度,cityType
2976,景洪市,Jinghong,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,云南省,Yunnan,中国,China,100.771679,22.01218577,0
2977,勐海县,Menghai County,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,云南省,Yunnan,中国,China,100.452548,21.96624835,0
2978,勐腊县,Mengla County,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,云南省,Yunnan,中国,China,101.564636,21.46811291,0
2982,贵阳市,Guiyang,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.7003035,26.57193679,0
2983,清镇市,Qingzhen,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.46762,26.556049,0
2984,开阳县,Kaiyang County,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.96738,27.058855,0
2985,修文县,Xiuwen County,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.59193,26.842997,0
2986,息烽县,"Xifeng County, Guiyang",贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.73053,27.097521,0
2987,花溪区,Huaxi District,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.67026,26.41196751,0
2988,贵阳市白云区,"Baiyun District, Guiyang",贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.622778,26.68105447,0
2989,乌当区,Wudang District,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.750625,26.63939563,0
2990,云岩区,Yunyan District,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.70322,26.59399,0
2991,南明区,Nanming District,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.7112,26.57129,0
2992,小河,Xiaohe District,贵阳市,Guiyang,贵州省,Guizhou,中国,China,106.69202,26.50934,0
2994,六盘水市,Liupanshui,六盘水市,Liupanshui,贵州省,Guizhou,中国,China,104.87325,26.576775,0
2995,水城区,Shuicheng District,六盘水市,Liupanshui,贵州省,Guizhou,中国,China,104.957831,26.55963755,0
2996,盘州市,Panzhou,六盘水市,Liupanshui,贵州省,Guizhou,中国,China,104.64989,25.793142,0
2997,六枝特区,Liuzhi Special District,六盘水市,Liupanshui,贵州省,Guizhou,中国,China,105.47798,26.204273,0
2998,观山湖区,Guanshanhu District,贵阳市,Guiyang,贵州省,Guizhou,中国,China,105.47798,26.204273,0
3000,遵义市,Zunyi,遵义市,Zunyi,贵州省,Guizhou,中国,China,106.9294,27.695387,0
3001,赤水市,Chishui,遵义市,Zunyi,贵州省,Guizhou,中国,China,105.69704,28.584595,0
3002,仁怀市,Renhuai,遵义市,Zunyi,贵州省,Guizhou,中国,China,106.41409,27.814859,0
3003,播州区,Bozhou District,遵义市,Zunyi,贵州省,Guizhou,中国,China,106.82287,27.539255,0
3004,绥阳县,Suiyang County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.18326,27.960619,0
3005,桐梓县,Tongzi County,遵义市,Zunyi,贵州省,Guizhou,中国,China,106.81741,28.138098,0
3006,习水县,"Xishui County, Zunyi",遵义市,Zunyi,贵州省,Guizhou,中国,China,106.20663,28.322866,0
3007,凤冈县,Fenggang County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.72446,27.971205,0
3008,正安县,Zhengan County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.44736,28.556452,0
3009,余庆县,Yuqing County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.8931,27.222479,0
3010,湄潭县,Meitan County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.47826,27.77195,0
3011,道真仡佬族苗族自治县,Daozhen Gelao and Miao Autonomous County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.59658,28.878649,0
3012,务川仡佬族苗族自治县,Wuchuan Gelao And Miao Autonomous County,遵义市,Zunyi,贵州省,Guizhou,中国,China,107.88981,28.526127,0
3013,汇川区,Huichuan District,遵义市,Zunyi,贵州省,Guizhou,中国,China,106.934334,27.76168864,0
3014,红花岗区,Honghuagang District,遵义市,Zunyi,贵州省,Guizhou,中国,China,106.92,27.65,0
3016,安顺市,Anshun,安顺市,Anshun,贵州省,Guizhou,中国,China,105.92607,26.244259,0
3017,普定县,Puding County,安顺市,Anshun,贵州省,Guizhou,中国,China,105.74633,26.311441,0
3018,平坝区,Pingba District,安顺市,Anshun,贵州省,Guizhou,中国,China,106.26086,26.417788,0
3019,镇宁布依族苗族自治县,Zhenning Buyi and Miao Autonomous County,安顺市,Anshun,贵州省,Guizhou,中国,China,105.76356,26.054596,0
3020,紫云苗族布依族自治县,Ziyun Buyi and Miao Autonomous County,安顺市,Anshun,贵州省,Guizhou,中国,China,106.08314,25.753273,0
3021,关岭布依族苗族自治县,Guanling Buyi and Miao Autonomous County,安顺市,Anshun,贵州省,Guizhou,中国,China,105.61887,25.950773,0
3023,铜仁市,Tongren,铜仁市,Tongren,贵州省,Guizhou,中国,China,109.19268,27.722166,0
3024,德江县,Dejiang County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.11899,28.259743,0
3025,江口县,Eguchi County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.84335,27.694986,0
3026,思南县,Sinan County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.24183,27.940149,0
3027,石阡县,Shiqian County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.23181,27.521961,0
3028,玉屏侗族自治县,Yuping Dong Autonomous County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.91154,27.235931,0
3029,松桃苗族自治县,Songtao Miao Autonomous County,铜仁市,Tongren,贵州省,Guizhou,中国,China,109.19439,28.168827,0
3030,印江土家族苗族自治县,Yinjiang Tujia and Miao Autonomous County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.41129,28.007593,0
3031,沿河土家族自治县,Yanhe Tujia Autonomous County,铜仁市,Tongren,贵州省,Guizhou,中国,China,108.49393,28.560753,0
3032,万山区,Wanshan District,铜仁市,Tongren,贵州省,Guizhou,中国,China,109.20873,27.520458,0
3034,毕节市,Bijie,毕节市,Bijie,贵州省,Guizhou,中国,China,105.28242,27.306295,0
3035,黔西市,"Qianxi, Bijie",毕节市,Bijie,贵州省,Guizhou,中国,China,106.0367,27.034166,0
3036,大方县,Dafang County,毕节市,Bijie,贵州省,Guizhou,中国,China,105.60608,27.147026,0
3038,织金县,Zhijin County,毕节市,Bijie,贵州省,Guizhou,中国,China,105.76309,26.660494,0
3039,金沙县,Jinsha County,毕节市,Bijie,贵州省,Guizhou,中国,China,106.21818,27.465887,0
3040,赫章县,Hezhang County,毕节市,Bijie,贵州省,Guizhou,中国,China,104.72208,27.127472,0
3041,纳雍县,Nayong County,毕节市,Bijie,贵州省,Guizhou,中国,China,105.37709,26.775127,0
3042,威宁彝族回族苗族自治县,"Weining Yi, Hui and Miao Autonomous County",毕节市,Bijie,贵州省,Guizhou,中国,China,104.28983,26.860271,0
3044,兴义市,Xingyi,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,104.8959,25.086828,0
3045,望谟县,Wangmo County,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,106.1015,25.17083,0
3046,兴仁市,Xingren,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,105.18205,25.437069,0
3047,普安县,Puan County,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,104.95208,25.78841,0
3048,册亨县,Ceheng County,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,105.81012,24.992802,0
3049,晴隆县,Qinglong County,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,105.21588,25.833469,0
3050,贞丰县,Zhenfeng County,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,105.65478,25.387112,0
3051,安龙县,Anlong County,黔西南布依族苗族自治州,qianxinan,贵州省,Guizhou,中国,China,105.46661,25.115334,0
3053,凯里市,Kaili,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,107.97711,26.588884,0
3054,施秉县,Shibing County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.11893,27.037273,0
3055,从江县,Congjiang County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.90076,25.745731,0
3056,锦屏县,Jinping County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,109.19501,26.684566,0
3057,镇远县,"Zhenyuan County, Qiandongnan",黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.41845,27.054264,0
3058,麻江县,Majiang County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,107.58804,26.498539,0
3059,台江县,Taijiang County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.31111,26.676718,0
3060,天柱县,Tianzhu County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,109.20043,26.908808,0
3061,黄平县,Huangping County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,107.90214,26.895836,0
3062,榕江县,Rongjiang County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.51617,25.925589,0
3063,剑河县,Jianhe County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.58459,26.650932,0
3064,三穗县,Sansui County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.67924,26.97151,0
3065,雷山县,Leishan County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.06821,26.388655,0
3066,黎平县,Liping County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,109.13293,26.231159,0
3067,岑巩县,Cengong County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,108.73946,27.216145,0
3068,丹寨县,Danzhai County,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,贵州省,Guizhou,中国,China,107.79226,26.200058,0
3070,都匀市,Duyun,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.51804,26.263321,0
3071,福泉市,Fuquan,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.51251,26.701212,0
3072,贵定县,Guiding County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.23962,26.585646,0
3073,惠水县,Huishui County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,106.65624,26.138756,0
3074,罗甸县,Luodian County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,106.75147,25.428503,0
3075,瓮安县,Wengan County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.48283,27.073069,0
3076,荔波县,Libo County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.8784,25.41436,0
3077,龙里县,Longli County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,106.98106,26.458336,0
3078,平塘县,Pingtang County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.326,25.835638,0
3079,长顺县,Changshun County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,106.45215,26.030334,0
3080,独山县,Dushan County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.54275,25.829073,0
3081,三都水族自治县,Sandu Shui Autonomous County,黔南布依族苗族自治州,Qiannan Buyi and Miao Autonomous Prefecture,贵州省,Guizhou,中国,China,107.86237,25.992197,0
3084,拉萨市,Lhasa,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,91.1320863,29.65070056,0
3085,林周县,linzhou-county,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,91.26062,29.895348,0
3086,当雄县,Damxung County,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,91.09977,30.486753,0
3087,尼木县,nimu-county,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,90.162506,29.432381,0
3088,曲水县,qushui-county,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,90.729866,29.356596,0
3089,达孜区,Dazi District,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,91.353333,29.671459,0
3090,墨竹工卡县,Maizhokunggar County,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,91.725586,29.833454,0
3091,堆龙德庆县,duilongdeqing-district,拉萨市,Lhasa,西藏自治区,Tibet,中国,China,90.953522,29.661907,0
3093,昌都市,Qamdo,昌都市,Qamdo,西藏自治区,Tibet,中国,China,97.17398317,31.14443031,0
3095,江达县,Jomda County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,98.208023,31.50634,0
3096,贡觉县,Gonjo County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,98.270248,30.86838,0
3097,类乌齐县,leiwuqi-county,昌都市,Qamdo,西藏自治区,Tibet,中国,China,96.588074,31.216978,0
3098,丁青县,dingqing-county,昌都市,Qamdo,西藏自治区,Tibet,中国,China,95.630638,31.411268,0
3099,八宿县,Baxoi County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,96.91629,30.053537,0
3100,左贡县,Zogang County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,97.843048,29.677557,0
3101,芒康县,Markam County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,98.586586,29.680418,0
3102,洛隆县,Lhorong County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,95.82933,30.74814,0
3103,边坝县,Banbar County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,94.698189,30.940203,0
3104,察雅县,Zhag'yab County,昌都市,Qamdo,西藏自治区,Tibet,中国,China,97.558945,30.660685,0
3106,山南市,Shannan,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.776596,29.227381,0
3107,乃东区,Naidong District,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.78294808,29.22619249,0
3108,扎囊县,Zhanang County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.304939,29.221889,0
3109,贡嘎县,Gonggar County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,90.982277,29.289984,0
3110,琼结县,Qonggyai County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.679169,29.028172,0
3111,曲松县,Qusum County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,92.205307,29.056973,0
3112,措美县,Comai County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.43634,28.437246,0
3113,洛扎县,Lhozhag County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,90.860611,28.381462,0
3114,加查县,Gyaca County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,92.582596,29.137484,0
3115,隆子县,longzi-county,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,92.462959,28.409546,0
3116,错那县,Cona County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.952576,27.993498,0
3117,浪卡子县,langkazi-county,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,90.399757,28.968317,0
3118,泽当镇,zedang-town,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,91.78295308,29.22617464,0
3119,桑日县,Sangri County,山南地区,Lhoka Prefecture,西藏自治区,Tibet,中国,China,92.02,29.27,0
3121,日喀则市,Shigatse,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,88.89901013,29.27374117,0
3122,南木林县,Namling County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,89.093819,29.687109,0
3123,江孜县,jiangzi-county,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,89.598824,28.919807,0
3124,定日县,Tingri County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,87.111053,28.659052,0
3125,萨迦县,Sa'gya County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,88.008987,28.89925,0
3126,拉孜县,lhatse-county,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,87.635918,29.085146,0
3127,昂仁县,Ngamring County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,87.233894,29.291576,0
3128,谢通门县,Xaitongmoin County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,88.259163,29.427794,0
3129,白朗县,Bainang County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,89.253647,29.100878,0
3130,仁布县,Rinbung County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,89.840157,29.231953,0
3131,康马县,Kangmar County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,89.684578,28.563877,0
3132,定结县,dingjie-county,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,87.77153,28.362658,0
3133,仲巴县,Zhongba County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,84.175194,29.650202,0
3134,亚东县,Yadong County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,88.902077,27.475985,0
3135,吉隆县,Gyirong County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,85.315941,28.85668,0
3136,聂拉木县,Nyalam County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,85.96328,28.157806,0
3137,萨嘎县,Saga County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,85.221313,29.314558,0
3138,岗巴县,Gamba County,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,88.525291,28.267611,0
3139,帕里镇,Pagri Town,日喀则市,Shigatse,西藏自治区,Tibet,中国,China,89.157632,27.72391606,0
